User_ID,Subscription_Type,Monthly_Revenue,Join_Date,Last_Payment_Date,Country,Age,Gender,Device,Plan_Duration
720,Basic,10,2022-08-23,2023-06-29,Germany,32,Female,Tablet,1
721,Premium,10,2022-08-16,2023-06-29,France,37,Female,Tablet,1
722,Basic,13,2022-08-11,2023-06-30,Brazil,45,Male,Smartphone,1
723,Standard,10,2022-08-01,2023-06-30,Mexico,40,Female,Smartphone,1
724,Premium,14,2022-08-01,2023-06-29,Spain,44,Male,Laptop,1
725,Basic,12,2022-08-01,2023-06-29,Italy,29,Female,Tablet,1
726,Premium,14,2022-08-02,2023-06-30,Spain,50,Male,Laptop,1
727,Basic,11,2022-08-04,2023-06-29,Spain,32,Female,Laptop,1
728,Standard,14,2022-08-04,2023-06-29,United States,39,Male,Laptop,1
729,Standard,15,2022-07-07,2023-06-30,Canada,43,Female,Smartphone,1
730,Basic,12,2022-06-27,2023-06-30,United States,49,Female,Smartphone,1
731,Premium,13,2022-06-19,2023-06-29,United States,30,Male,Tablet,1
732,Basic,12,2022-06-19,2023-06-29,Canada,47,Male,Tablet,1
733,Standard,10,2022-06-18,2023-06-29,United Kingdom,51,Female,Laptop,1
734,Premium,14,2022-06-19,2023-06-30,Australia,40,Male,Tablet,1
735,Basic,14,2022-06-24,2023-06-28,Germany,40,Male,Laptop,1
736,Premium,11,2022-06-30,2023-06-30,France,49,Male,Smartphone,1
737,Basic,15,2022-07-02,2023-06-30,Brazil,43,Female,Tablet,1
738,Standard,14,2022-06-26,2023-07-01,Mexico,44,Female,Smartphone,1
739,Standard,13,2022-06-21,2023-06-28,Spain,27,Male,Smartphone,1
740,Basic,14,2022-06-16,2023-06-29,Italy,30,Male,Tablet,1
741,Premium,14,2022-06-09,2023-06-30,Spain,47,Male,Smart TV,1
742,Basic,13,2022-06-10,2023-06-30,Spain,51,Male,Smartphone,1
743,Standard,15,2022-06-10,2023-06-28,United States,31,Female,Laptop,1
744,Premium,13,2022-06-11,2023-06-29,Canada,34,Female,Tablet,1
745,Basic,11,2022-06-12,2023-06-30,United States,28,Female,Laptop,1
746,Basic,15,2022-06-15,2023-06-30,United States,32,Male,Smartphone,1
747,Basic,11,2022-06-25,2023-06-29,Canada,41,Male,Smart TV,1
748,Standard,13,2022-06-30,2023-06-28,United Kingdom,40,Male,Smart TV,1
749,Premium,12,2022-07-06,2023-06-30,Australia,46,Male,Smart TV,1
750,Basic,13,2022-07-09,2023-06-29,Germany,47,Male,Smart TV,1
751,Basic,14,2022-07-18,2023-06-29,France,45,Female,Laptop,1
752,Premium,10,2022-07-24,2023-06-28,Brazil,28,Female,Smartphone,1
753,Standard,12,2022-07-27,2023-06-30,Mexico,43,Female,Smartphone,1
754,Standard,11,2022-08-10,2023-06-29,Spain,41,Male,Laptop,1
755,Basic,13,2022-08-16,2023-06-30,Italy,32,Male,Tablet,1
756,Premium,14,2022-08-23,2023-06-29,Spain,44,Female,Smartphone,1
757,Standard,11,2022-09-03,2023-06-30,Spain,32,Male,Laptop,1
758,Basic,12,2022-09-04,2023-06-29,United States,47,Male,Laptop,1
759,Standard,14,2022-09-05,2023-06-29,Canada,37,Male,Smart TV,1
760,Premium,13,2022-09-04,2023-07-01,United States,40,Female,Smartphone,1
761,Basic,11,2022-08-31,2023-06-29,United States,48,Female,Smart TV,1
762,Premium,10,2022-09-01,2023-07-02,Canada,48,Male,Laptop,1
763,Standard,10,2022-09-15,2023-06-29,United Kingdom,35,Male,Laptop,1
764,Basic,15,2022-09-18,2023-07-03,Australia,28,Male,Smart TV,1
765,Standard,11,2022-09-28,2023-06-29,Germany,35,Female,Smart TV,1
766,Premium,13,2022-09-30,2023-07-01,France,43,Male,Smartphone,1
767,Basic,15,2022-10-07,2023-06-29,Brazil,39,Male,Laptop,1
768,Standard,10,2022-10-08,2023-07-02,Mexico,38,Female,Laptop,1
769,Premium,14,2022-10-08,2023-06-30,Spain,36,Female,Smart TV,1
770,Basic,11,2022-10-03,2023-07-01,Italy,42,Female,Laptop,1
771,Premium,14,2022-10-04,2023-06-28,Spain,27,Male,Tablet,1
772,Basic,12,2022-10-02,2023-07-01,Spain,48,Male,Laptop,1
773,Standard,13,2022-10-01,2023-06-30,United States,27,Female,Smart TV,1
774,Standard,15,2022-10-03,2023-07-02,Canada,49,Male,Smartphone,1
775,Basic,11,2022-10-20,2023-06-28,United States,29,Male,Tablet,1
776,Premium,11,2022-10-21,2023-07-01,United States,44,Male,Laptop,1
777,Basic,11,2022-10-28,2023-06-30,Canada,31,Male,Smartphone,1
778,Standard,13,2022-11-03,2023-07-01,United Kingdom,33,Male,Tablet,1
779,Premium,10,2022-11-07,2023-06-28,Australia,36,Female,Smart TV,1
780,Basic,15,2022-11-12,2023-06-30,Germany,43,Female,Laptop,1
781,Premium,14,2022-11-13,2023-06-29,France,30,Female,Smartphone,1
782,Basic,13,2022-11-02,2023-07-01,Brazil,44,Female,Laptop,1
783,Standard,13,2022-11-01,2023-06-29,Mexico,37,Female,Laptop,1
784,Standard,14,2022-10-31,2023-06-30,Spain,27,Male,Laptop,1
785,Basic,12,2022-10-28,2023-06-29,Italy,35,Female,Laptop,1
786,Premium,13,2022-10-24,2023-06-30,Spain,32,Male,Smart TV,1
787,Basic,12,2022-10-03,2023-06-29,Spain,49,Female,Laptop,1
788,Standard,12,2022-09-13,2023-06-30,United States,45,Female,Tablet,1
789,Premium,11,2022-09-02,2023-06-30,Canada,33,Female,Smartphone,1
790,Basic,14,2022-08-30,2023-06-30,United States,37,Female,Smartphone,1
791,Premium,15,2022-08-25,2023-06-30,United States,29,Male,Smartphone,1
792,Basic,12,2022-08-11,2023-06-30,Canada,45,Male,Smart TV,1
793,Standard,11,2022-08-05,2023-06-30,United Kingdom,42,Female,Smartphone,1
794,Standard,12,2022-08-02,2023-06-30,Australia,32,Female,Smart TV,1
795,Basic,11,2022-08-03,2023-07-01,Germany,47,Male,Smartphone,1
796,Premium,12,2022-08-04,2023-07-01,France,27,Male,Smart TV,1
797,Basic,10,2022-08-05,2023-06-30,Brazil,35,Male,Tablet,1
798,Standard,15,2022-07-12,2023-06-30,Mexico,35,Male,Laptop,1
799,Premium,10,2022-07-02,2023-06-30,Spain,48,Male,Tablet,1
800,Basic,12,2022-06-26,2023-06-30,Italy,36,Male,Smartphone,1
801,Premium,10,2022-06-22,2023-06-29,Spain,46,Male,Smartphone,1
802,Basic,13,2022-06-22,2023-06-30,Spain,33,Female,Smartphone,1
803,Standard,14,2022-06-19,2023-07-01,United States,43,Male,Smart TV,1
804,Standard,14,2022-06-22,2023-07-02,Canada,47,Female,Smartphone,1
805,Basic,15,2022-06-27,2023-06-28,United States,39,Female,Laptop,1
806,Premium,15,2022-07-01,2023-06-30,United States,30,Female,Laptop,1
807,Basic,11,2022-06-28,2023-06-30,Canada,46,Male,Tablet,1
808,Standard,13,2022-06-25,2023-07-01,United Kingdom,39,Male,Smart TV,1
809,Premium,10,2022-06-22,2023-06-28,Australia,28,Male,Smartphone,1
810,Basic,13,2022-06-09,2023-06-29,Germany,38,Male,Smartphone,1
811,Premium,13,2022-06-10,2023-06-30,France,36,Male,Laptop,1
812,Basic,15,2022-06-11,2023-07-01,Brazil,33,Male,Laptop,1
813,Standard,10,2022-06-11,2023-06-28,Mexico,50,Male,Smartphone,1
814,Standard,10,2022-06-12,2023-06-29,Spain,38,Male,Smartphone,1
815,Basic,15,2022-06-13,2023-06-30,Italy,29,Male,Smartphone,1
816,Premium,15,2022-06-18,2023-06-30,Spain,47,Female,Smart TV,1
817,Basic,15,2022-06-29,2023-06-30,Spain,31,Female,Tablet,1
818,Standard,13,2022-06-30,2023-06-28,United States,40,Male,Tablet,1
819,Premium,14,2022-07-01,2023-07-01,Canada,50,Male,Laptop,1
820,Basic,11,2022-07-07,2023-06-30,United States,43,Female,Tablet,1
821,Basic,12,2022-07-13,2023-06-29,United States,35,Female,Laptop,1
822,Basic,11,2022-07-24,2023-06-29,Canada,36,Male,Laptop,1
823,Standard,15,2022-07-29,2023-06-30,United Kingdom,30,Male,Smartphone,1
824,Premium,13,2022-07-31,2023-06-30,Australia,47,Female,Smartphone,1
825,Basic,12,2022-08-09,2023-06-30,Germany,30,Female,Laptop,1
826,Basic,11,2022-08-18,2023-07-01,France,37,Male,Smart TV,1
827,Premium,15,2022-08-20,2023-06-30,Brazil,34,Male,Smartphone,1
828,Standard,15,2022-08-30,2023-06-30,Mexico,33,Female,Smart TV,1
829,Standard,10,2022-09-01,2023-06-29,Spain,31,Male,Tablet,1
830,Basic,13,2022-09-02,2023-07-03,Italy,30,Female,Smartphone,1
831,Premium,10,2022-09-02,2023-06-29,Spain,35,Male,Smartphone,1
832,Standard,14,2022-09-15,2023-07-02,Spain,40,Female,Tablet,1
833,Basic,13,2022-09-17,2023-06-29,United States,29,Male,Smartphone,1
834,Standard,14,2022-09-26,2023-07-03,Canada,34,Female,Smart TV,1
835,Premium,12,2022-09-27,2023-06-29,United States,31,Male,Laptop,1
836,Basic,15,2022-10-04,2023-07-01,United States,28,Male,Laptop,1
837,Premium,12,2022-10-06,2023-06-29,Canada,46,Female,Smart TV,1
838,Standard,11,2022-10-07,2023-07-02,United Kingdom,38,Male,Smartphone,1
839,Basic,13,2022-10-06,2023-06-30,Australia,35,Female,Laptop,1
840,Standard,15,2022-10-07,2023-07-03,Germany,49,Male,Smartphone,1
841,Premium,13,2022-10-06,2023-06-29,France,42,Male,Smartphone,1
842,Basic,14,2022-10-06,2023-07-02,Brazil,37,Female,Laptop,1
843,Standard,13,2022-10-04,2023-07-01,Mexico,39,Female,Smartphone,1
844,Premium,10,2022-10-14,2023-07-02,Spain,47,Female,Smart TV,1
845,Basic,12,2022-10-19,2023-06-29,Italy,49,Male,Smartphone,1
846,Premium,12,2022-10-21,2023-07-01,Spain,35,Male,Laptop,1
847,Basic,11,2022-10-28,2023-06-30,Spain,36,Female,Smart TV,1
848,Standard,11,2022-11-01,2023-07-02,United States,40,Male,Tablet,1
849,Standard,10,2022-11-12,2023-06-29,Canada,30,Female,Smart TV,1
850,Basic,13,2022-11-13,2023-06-30,United States,51,Female,Smart TV,1
851,Premium,15,2022-11-09,2023-06-30,United States,47,Male,Laptop,1
852,Basic,12,2022-11-08,2023-07-01,Canada,47,Female,Laptop,1
853,Standard,14,2022-11-06,2023-06-30,United Kingdom,39,Male,Tablet,1
854,Premium,10,2022-11-07,2023-06-30,Australia,49,Male,Smart TV,1
855,Basic,12,2022-11-02,2023-07-01,Germany,33,Male,Laptop,1
856,Premium,10,2022-10-06,2023-06-30,France,32,Female,Smart TV,1
857,Basic,15,2022-09-16,2023-06-30,Brazil,40,Male,Smartphone,1
858,Standard,14,2022-09-10,2023-06-30,Mexico,40,Female,Laptop,1
859,Standard,12,2022-09-04,2023-06-30,Spain,51,Female,Tablet,1
860,Basic,13,2022-08-26,2023-07-01,Italy,50,Male,Smart TV,1
861,Premium,14,2022-08-14,2023-07-01,Spain,50,Female,Smart TV,1
862,Basic,14,2022-08-12,2023-07-01,Spain,47,Male,Smartphone,1
863,Standard,12,2022-08-10,2023-06-30,United States,35,Male,Laptop,1
864,Premium,11,2022-08-10,2023-07-01,Canada,31,Male,Tablet,1
865,Basic,15,2022-08-04,2023-07-01,United States,36,Male,Smartphone,1
866,Premium,10,2022-08-05,2023-07-01,United States,41,Female,Smart TV,1
867,Basic,13,2022-07-17,2023-06-30,Canada,49,Female,Tablet,1
868,Standard,12,2022-07-16,2023-07-01,United Kingdom,34,Female,Tablet,1
869,Standard,15,2022-07-13,2023-07-01,Australia,30,Female,Tablet,1
870,Basic,13,2022-07-03,2023-07-02,Germany,38,Male,Laptop,1
871,Premium,11,2022-06-24,2023-06-29,France,45,Male,Tablet,1
872,Basic,14,2022-06-21,2023-07-01,Brazil,42,Female,Laptop,1
873,Standard,10,2022-06-22,2023-07-01,Mexico,42,Female,Smart TV,1
874,Premium,10,2022-06-23,2023-07-02,Spain,31,Male,Smart TV,1
875,Basic,14,2022-06-26,2023-06-29,Italy,28,Male,Smart TV,1
876,Premium,11,2022-06-27,2023-06-30,Spain,44,Male,Tablet,1
877,Basic,13,2022-06-28,2023-07-01,Spain,30,Male,Smart TV,1
878,Standard,13,2022-06-28,2023-07-02,United States,33,Male,Smartphone,1
879,Standard,12,2022-06-18,2023-06-29,Canada,42,Female,Tablet,1
880,Basic,11,2022-06-11,2023-06-30,United States,31,Male,Smart TV,1
881,Premium,11,2022-06-11,2023-07-01,United States,31,Female,Smartphone,1
882,Basic,13,2022-06-12,2023-07-01,Canada,46,Female,Smart TV,1
883,Standard,15,2022-06-13,2023-06-29,United Kingdom,28,Female,Tablet,1
884,Premium,11,2022-06-13,2023-06-29,Australia,50,Male,Tablet,1
885,Basic,11,2022-06-18,2023-07-02,Germany,34,Male,Tablet,1
886,Premium,15,2022-06-23,2023-06-30,France,45,Female,Smart TV,1
887,Basic,12,2022-06-26,2023-06-30,Brazil,38,Female,Laptop,1
888,Standard,13,2022-06-29,2023-06-29,Mexico,42,Female,Laptop,1
889,Standard,10,2022-07-02,2023-07-01,Spain,45,Female,Smartphone,1
890,Basic,10,2022-07-06,2023-06-30,Italy,44,Male,Smart TV,1
891,Premium,14,2022-07-18,2023-06-30,Spain,50,Female,Smart TV,1
892,Basic,15,2022-07-29,2023-06-30,Spain,38,Male,Tablet,1
893,Standard,13,2022-07-30,2023-07-01,United States,42,Female,Smart TV,1
894,Premium,13,2022-08-03,2023-07-01,Canada,50,Male,Smart TV,1
895,Basic,10,2022-08-15,2023-06-30,United States,30,Male,Smartphone,1
896,Basic,10,2022-08-20,2023-07-01,United States,47,Female,Smartphone,1
897,Basic,14,2022-08-21,2023-06-30,Canada,32,Female,Laptop,1
898,Standard,11,2022-08-30,2023-07-02,United Kingdom,31,Female,Tablet,1
899,Premium,15,2022-09-01,2023-06-29,Australia,37,Male,Laptop,1
900,Basic,14,2022-09-02,2023-07-03,Germany,32,Female,Smartphone,1
901,Basic,12,2022-09-04,2023-06-30,France,29,Male,Smartphone,1
902,Premium,12,2022-09-10,2023-07-02,Brazil,28,Male,Tablet,1
903,Standard,11,2022-09-25,2023-06-29,Mexico,42,Male,Laptop,1
904,Standard,12,2022-09-27,2023-07-03,Spain,37,Male,Tablet,1
905,Basic,13,2022-10-01,2023-06-30,Italy,38,Female,Laptop,1
906,Premium,13,2022-10-06,2023-07-02,Spain,32,Male,Smart TV,1
907,Standard,15,2022-10-07,2023-06-30,Spain,48,Male,Laptop,1
908,Basic,13,2022-10-08,2023-07-03,United States,46,Female,Smart TV,1
909,Standard,14,2022-10-08,2023-07-01,Canada,30,Male,Tablet,1
910,Premium,10,2022-10-08,2023-07-03,United States,40,Female,Smart TV,1
911,Basic,13,2022-10-08,2023-06-29,United States,29,Male,Smart TV,1
912,Premium,15,2022-10-08,2023-07-02,Canada,41,Male,Tablet,1
913,Standard,15,2022-10-10,2023-07-01,United Kingdom,32,Male,Laptop,1
914,Basic,12,2022-10-19,2023-07-02,Australia,44,Female,Smart TV,1
915,Standard,15,2022-10-20,2023-06-29,Germany,41,Male,Laptop,1
916,Premium,12,2022-10-26,2023-07-01,France,50,Female,Smartphone,1
917,Basic,14,2022-10-29,2023-06-30,Brazil,33,Female,Tablet,1
918,Standard,10,2022-10-31,2023-07-02,Mexico,34,Female,Smart TV,1
919,Premium,15,2022-11-11,2023-06-29,Spain,40,Male,Smartphone,1
920,Basic,14,2022-11-09,2023-07-01,Italy,34,Female,Tablet,1
921,Premium,14,2022-11-09,2023-07-01,Spain,27,Female,Smart TV,1
922,Basic,13,2022-11-07,2023-07-01,Spain,34,Male,Tablet,1
923,Standard,13,2022-11-08,2023-06-30,United States,28,Male,Tablet,1
924,Standard,14,2022-11-05,2023-07-01,Canada,37,Female,Smart TV,1
925,Basic,10,2022-10-25,2023-07-01,United States,27,Female,Laptop,1
926,Premium,13,2022-10-23,2023-07-02,United States,33,Female,Laptop,1
927,Basic,11,2022-10-20,2023-07-02,Canada,42,Male,Laptop,1
928,Standard,11,2022-10-14,2023-07-01,United Kingdom,49,Male,Smartphone,1
929,Premium,13,2022-08-29,2023-06-30,Australia,44,Male,Smart TV,1
930,Basic,10,2022-08-18,2023-07-01,Germany,47,Male,Laptop,1
931,Premium,13,2022-08-13,2023-07-02,France,33,Male,Laptop,1
932,Basic,11,2022-08-11,2023-07-02,Brazil,37,Male,Smart TV,1
933,Standard,10,2022-08-11,2023-07-01,Mexico,35,Male,Laptop,1
934,Standard,11,2022-08-06,2023-07-01,Spain,34,Female,Smartphone,1
935,Basic,10,2022-08-07,2023-07-02,Italy,44,Male,Smartphone,1
936,Premium,15,2022-07-18,2023-07-02,Spain,29,Male,Tablet,1
937,Basic,10,2022-07-17,2023-06-30,Spain,38,Male,Smartphone,1
938,Standard,14,2022-07-15,2023-07-02,United States,46,Male,Smart TV,1
939,Premium,10,2022-07-14,2023-07-02,Canada,29,Male,Tablet,1
940,Basic,12,2022-06-26,2023-07-03,United States,48,Female,Smart TV,1
941,Premium,10,2022-06-26,2023-06-29,United States,36,Male,Smart TV,1
942,Basic,12,2022-06-22,2023-07-01,Canada,43,Male,Laptop,1
943,Standard,15,2022-06-23,2023-07-01,United Kingdom,42,Female,Smart TV,1
944,Standard,10,2022-06-24,2023-07-02,Australia,50,Male,Tablet,1
945,Basic,13,2022-06-26,2023-06-29,Germany,39,Male,Laptop,1
946,Premium,14,2022-06-28,2023-07-01,France,43,Female,Laptop,1
947,Basic,10,2022-06-29,2023-07-02,Brazil,50,Female,Tablet,1
948,Standard,12,2022-06-26,2023-07-02,Mexico,51,Male,Laptop,1
949,Premium,14,2022-06-26,2023-06-30,Spain,40,Male,Tablet,1
950,Basic,10,2022-06-20,2023-06-30,Italy,31,Male,Tablet,1
951,Premium,12,2022-06-18,2023-07-03,Spain,39,Female,Smartphone,1
952,Basic,10,2022-06-16,2023-07-01,Spain,49,Female,Tablet,1
953,Standard,10,2022-06-16,2023-06-30,United States,34,Female,Laptop,1
954,Standard,13,2022-06-17,2023-06-30,Canada,38,Male,Smartphone,1
955,Basic,15,2022-06-20,2023-07-02,United States,36,Female,Laptop,1
956,Premium,10,2022-06-24,2023-07-01,United States,42,Female,Smart TV,1
957,Basic,14,2022-06-27,2023-07-01,Canada,50,Male,Tablet,1
958,Standard,10,2022-07-02,2023-07-01,United Kingdom,42,Female,Laptop,1
959,Premium,14,2022-07-04,2023-07-02,Australia,35,Female,Laptop,1
960,Basic,15,2022-07-15,2023-06-30,Germany,46,Female,Tablet,1
961,Premium,15,2022-07-23,2023-07-01,France,48,Male,Laptop,1
962,Basic,12,2022-07-29,2023-07-01,Brazil,43,Female,Laptop,1
963,Standard,13,2022-08-01,2023-07-01,Mexico,51,Female,Tablet,1
964,Standard,13,2022-08-12,2023-07-03,Spain,45,Male,Smart TV,1
965,Basic,10,2022-08-14,2023-06-30,Italy,46,Male,Laptop,1
966,Premium,12,2022-08-16,2023-07-04,Spain,42,Female,Laptop,1
967,Basic,10,2022-08-26,2023-06-30,Spain,42,Female,Smartphone,1
968,Standard,13,2022-08-31,2023-07-03,United States,50,Male,Tablet,1
969,Premium,12,2022-09-02,2023-06-30,Canada,28,Male,Smart TV,1
970,Basic,15,2022-09-03,2023-07-03,United States,44,Female,Tablet,1
971,Basic,10,2022-09-05,2023-07-01,United States,36,Male,Tablet,1
972,Basic,14,2022-09-10,2023-07-02,Canada,37,Female,Laptop,1
973,Standard,12,2022-09-17,2023-07-01,United Kingdom,36,Male,Smartphone,1
974,Premium,13,2022-09-28,2023-07-03,Australia,31,Male,Smartphone,1
975,Basic,12,2022-10-02,2023-06-30,Germany,36,Female,Smart TV,1
976,Basic,15,2022-10-05,2023-07-03,France,39,Female,Laptop,1
977,Premium,11,2022-10-07,2023-06-30,Brazil,45,Female,Laptop,1
978,Standard,13,2022-10-08,2023-07-03,Mexico,29,Male,Smart TV,1
979,Standard,15,2022-10-08,2023-07-01,Spain,45,Male,Smartphone,1
980,Basic,11,2022-10-09,2023-07-03,Italy,29,Male,Smart TV,1
981,Premium,10,2022-10-09,2023-06-30,Spain,28,Female,Smart TV,1
982,Standard,12,2022-10-10,2023-07-02,Spain,42,Female,Smart TV,1
983,Basic,11,2022-10-14,2023-07-01,United States,36,Female,Smartphone,1
984,Standard,15,2022-10-16,2023-07-03,Canada,39,Male,Smart TV,1
985,Premium,11,2022-10-21,2023-06-29,United States,36,Male,Smart TV,1
986,Basic,15,2022-10-25,2023-07-01,United States,49,Male,Laptop,1
987,Premium,11,2022-10-30,2023-07-01,Canada,32,Female,Tablet,1
988,Standard,12,2022-10-31,2023-07-02,United Kingdom,40,Female,Smartphone,1
989,Basic,12,2022-11-08,2023-07-01,Australia,34,Male,Smartphone,1
990,Standard,15,2022-11-09,2023-07-01,Germany,35,Male,Smartphone,1
991,Premium,11,2022-11-07,2023-07-01,France,44,Female,Smart TV,1
992,Basic,13,2022-11-08,2023-07-03,Brazil,47,Female,Smartphone,1
993,Standard,14,2022-11-08,2023-07-03,Mexico,33,Female,Laptop,1
994,Premium,11,2022-10-31,2023-07-02,Spain,45,Male,Tablet,1
995,Basic,14,2022-10-28,2023-07-01,Italy,42,Female,Tablet,1
996,Premium,15,2022-10-25,2023-07-02,Spain,46,Male,Tablet,1
997,Basic,14,2022-10-18,2023-07-02,Spain,51,Male,Tablet,1
998,Standard,15,2022-09-25,2023-07-02,United States,41,Female,Laptop,1
999,Standard,10,2022-08-26,2023-07-01,Canada,50,Female,Tablet,1
1000,Basic,10,2022-08-20,2023-07-02,United States,49,Female,Smartphone,1
1001,Premium,12,2022-08-12,2023-07-03,United States,34,Female,Laptop,1
1002,Basic,13,2022-08-12,2023-07-03,Canada,38,Female,Tablet,1
1003,Standard,13,2022-08-11,2023-07-01,United Kingdom,46,Male,Smart TV,1
1004,Premium,14,2022-08-11,2023-07-02,Australia,42,Male,Smart TV,1
1005,Basic,12,2022-08-10,2023-07-02,Germany,46,Male,Laptop,1
1006,Premium,10,2022-07-31,2023-07-03,France,51,Female,Smart TV,1
1007,Basic,12,2022-07-17,2023-06-30,Brazil,35,Male,Smart TV,1
1008,Standard,10,2022-07-15,2023-07-02,Mexico,34,Female,Smartphone,1
1009,Standard,14,2022-07-05,2023-07-02,Spain,31,Female,Laptop,1
1010,Basic,12,2022-07-01,2023-07-03,Italy,36,Female,Tablet,1
1011,Premium,15,2022-07-01,2023-06-30,Spain,28,Male,Smart TV,1
1012,Basic,15,2022-06-26,2023-07-01,Spain,29,Female,Smartphone,1
1013,Standard,12,2022-06-27,2023-07-02,United States,42,Female,Smart TV,1
1014,Premium,10,2022-06-28,2023-07-02,Canada,35,Female,Smartphone,1
1015,Basic,12,2022-06-28,2023-06-30,United States,32,Female,Laptop,1
1016,Premium,10,2022-06-29,2023-07-01,United States,43,Female,Tablet,1
1017,Basic,10,2022-06-26,2023-07-02,Canada,29,Male,Smartphone,1
1018,Standard,13,2022-06-26,2023-07-02,United Kingdom,35,Female,Tablet,1
1019,Standard,14,2022-06-24,2023-06-30,Australia,27,Female,Tablet,1
1020,Basic,13,2022-06-21,2023-07-01,Germany,38,Male,Tablet,1
1021,Premium,13,2022-06-22,2023-07-03,France,33,Male,Smart TV,1
1022,Basic,11,2022-06-18,2023-07-02,Brazil,48,Male,Laptop,1
1023,Standard,10,2022-06-18,2023-07-02,Mexico,51,Female,Laptop,1
1024,Premium,10,2022-06-20,2023-07-01,Spain,40,Female,Smartphone,1
1025,Basic,13,2022-06-23,2023-07-03,Italy,28,Male,Smartphone,1
1026,Premium,10,2022-06-26,2023-07-01,Spain,46,Female,Laptop,1
1027,Basic,12,2022-07-02,2023-07-01,Spain,28,Female,Tablet,1
1028,Standard,12,2022-07-04,2023-07-01,United States,47,Male,Tablet,1
1029,Standard,10,2022-07-07,2023-07-02,Canada,47,Male,Smartphone,1
1030,Basic,13,2022-07-14,2023-07-01,United States,50,Male,Smartphone,1
1031,Premium,13,2022-07-20,2023-07-01,United States,50,Female,Smart TV,1
1032,Basic,15,2022-07-23,2023-07-02,Canada,29,Male,Smartphone,1
1033,Standard,15,2022-07-30,2023-07-01,United Kingdom,38,Male,Tablet,1
1034,Premium,11,2022-08-12,2023-07-03,Australia,40,Female,Tablet,1
1035,Basic,14,2022-08-14,2023-07-01,Germany,43,Male,Smartphone,1
1036,Premium,14,2022-08-22,2023-07-04,France,27,Female,Smartphone,1
1037,Basic,10,2022-08-29,2023-06-30,Brazil,37,Female,Tablet,1
1038,Standard,12,2022-09-02,2023-07-03,Mexico,30,Male,Smartphone,1
1039,Standard,13,2022-09-03,2023-07-01,Spain,50,Male,Laptop,1
1040,Basic,11,2022-09-04,2023-07-04,Italy,51,Male,Smartphone,1
1041,Premium,13,2022-09-06,2023-07-01,Spain,37,Female,Laptop,1
1042,Basic,14,2022-09-10,2023-07-02,Spain,35,Female,Tablet,1
1043,Standard,12,2022-09-20,2023-07-01,United States,35,Male,Tablet,1
1044,Premium,11,2022-09-26,2023-07-03,Canada,46,Male,Tablet,1
1045,Basic,13,2022-10-04,2023-07-01,United States,27,Male,Tablet,1
1046,Basic,13,2022-10-06,2023-07-03,United States,27,Male,Laptop,1
1047,Basic,13,2022-10-07,2023-07-01,Canada,39,Female,Laptop,1
1048,Standard,15,2022-10-08,2023-07-03,United Kingdom,51,Male,Tablet,1
1049,Premium,14,2022-10-09,2023-07-01,Australia,41,Male,Smartphone,1
1050,Basic,15,2022-10-10,2023-07-03,Germany,30,Female,Smart TV,1
1051,Basic,11,2022-10-10,2023-06-30,France,46,Male,Laptop,1
1052,Premium,14,2022-10-14,2023-07-02,Brazil,31,Male,Tablet,1
1053,Standard,13,2022-10-15,2023-07-01,Mexico,49,Male,Smartphone,1
1054,Standard,12,2022-10-17,2023-07-03,Spain,39,Female,Tablet,1
1055,Basic,11,2022-10-23,2023-07-01,Italy,47,Male,Smartphone,1
1056,Premium,15,2022-10-27,2023-07-02,Spain,36,Female,Tablet,1
1057,Standard,14,2022-10-29,2023-07-02,Spain,42,Female,Tablet,1
1058,Basic,15,2022-11-05,2023-07-02,United States,28,Female,Smart TV,1
1059,Standard,15,2022-11-07,2023-07-02,Canada,43,Male,Tablet,1
1060,Premium,10,2022-11-08,2023-07-02,United States,50,Female,Laptop,1
1061,Basic,15,2022-11-09,2023-07-01,United States,30,Female,Tablet,1
1062,Premium,10,2022-11-10,2023-07-03,Canada,34,Female,Laptop,1
1063,Standard,13,2022-11-02,2023-07-03,United Kingdom,35,Female,Laptop,1
1064,Basic,11,2022-10-31,2023-07-02,Australia,29,Male,Tablet,1
1065,Standard,15,2022-10-29,2023-07-02,Germany,33,Male,Smart TV,1
1066,Premium,12,2022-10-22,2023-07-03,France,47,Male,Laptop,1
1067,Basic,14,2022-10-20,2023-07-02,Brazil,32,Female,Tablet,1
1068,Standard,15,2022-10-21,2023-07-04,Mexico,34,Female,Tablet,1
1069,Premium,13,2022-10-10,2023-07-02,Spain,46,Male,Smart TV,1
1070,Basic,15,2022-09-06,2023-07-03,Italy,31,Male,Tablet,1
1071,Premium,12,2022-09-06,2023-07-03,Spain,40,Female,Tablet,1
1072,Basic,11,2022-08-13,2023-07-03,Spain,38,Female,Tablet,1
1073,Standard,11,2022-08-13,2023-07-01,United States,31,Male,Smart TV,1
1074,Standard,12,2022-08-13,2023-07-02,Canada,46,Female,Smartphone,1
1075,Basic,11,2022-08-06,2023-07-03,United States,43,Male,Smart TV,1
1076,Premium,15,2022-08-06,2023-07-03,United States,38,Female,Laptop,1
1077,Basic,15,2022-07-22,2023-06-30,Canada,38,Female,Laptop,1
1078,Standard,14,2022-07-17,2023-07-02,United Kingdom,27,Male,Laptop,1
1079,Premium,12,2022-07-09,2023-07-02,Australia,49,Female,Tablet,1
